     21.0000       0.0000       0.0000       1.0000       0.0000      53.0000      60.0000     112.0000     107.0000     105.0000      94.0000       1.0000     305.0000     116.0000     104.0000     100.0000      91.0000       1.0000     274.0000
     22.0000       0.0000     999.0000       1.0000       0.0000      33.0000      46.0000      70.0000      88.0000      82.0000      94.0000       1.0000     266.0000      89.0000      97.0000      91.0000      78.0000       0.0000     283.0000
     23.0000       0.0000       1.0000       3.0000       1.0000      40.0000      49.8795      71.0000      96.0000      90.0000      93.0000       1.0000     245.0000      81.0000      96.0000      97.0000      90.0000       1.0000     265.0000
     24.0000       0.0000       1.0000       1.0000       0.0000      56.0000      54.0000      99.0000     119.0000     109.0000      93.0000       1.0000     301.1035      99.0000     106.0000     105.0000      91.0000       1.0000     999.0000
     25.0000       0.0000     999.0000       1.0000       0.0000      42.0000      46.0000      91.0000     109.0000     100.0000      93.0000       1.0000     325.0000      84.0000     100.0000     104.0000      81.0000       0.0000     272.0000
     26.0000       0.0000     999.0000       1.0000       0.0000      54.0000      69.0000      96.1249     100.0000     999.0000      93.0000       1.0000     300.0000     999.0000     104.0000     999.0000      86.0000       0.0000     278.0000
     27.0000       0.0000       1.0000       1.0000       0.0000      45.0000      65.0000      82.0000      83.0000      79.0000      92.0000       1.0000     238.0000     106.0000     111.0000      98.0000      88.0000       0.0000     269.0000
     28.0000     999.0000       0.0000       1.0000       0.0000      37.0000      39.0000      88.0000     101.0000     101.0000      92.0000       1.0000     326.0000      94.0000      90.0000     104.0000      84.0000       0.0000     293.0000
     29.0000       0.0000       0.0000       1.0000       0.0000      76.0000      55.0000     111.3145     113.0000     121.0000      92.0000       1.0000     284.0000     999.0000      93.0000     100.0000      93.0000       1.0000     202.0000
     30.0000       0.0000       1.0000       1.0000       0.0000      63.0000      64.0000      86.0000     110.0000     106.0000      98.9316     999.0000     338.0000     107.0000     110.0000     111.0000     999.0000     999.0000     334.0000
     31.0000       0.0000       0.0000       1.0000       0.0000      50.0000      51.0000      97.0000     107.0000      97.0000      92.0000       1.0000     254.0000     112.0000      90.0000      94.0000      87.0000       0.0000     359.0000
     32.0000       0.0000       0.0000       2.0000       1.0000      42.0000      51.0000      87.0000     101.0000     999.0000      90.0000       1.0000     306.0000     109.0000     103.0000     999.0000      90.0000       1.0000     289.0000
     33.0000       0.0000       1.0000       2.0000       1.0000      37.0000      40.0000      99.0000     102.0000     102.0000      89.0000       0.0000     223.0549     121.0000     113.0000     121.0000     106.0000       1.0000     999.0000
     34.0000       0.0000       1.0000       2.0000       1.0000      25.0000      32.0000      67.0000      82.0000      76.0000      89.0000       0.0000     260.0000      99.0000      90.0000      89.0000      71.0000       0.0000     261.0000
     35.0000       0.0000       0.0000       2.0000       1.0000      39.0000      45.0000      90.0000      94.0000      96.0000      88.0000       0.0000     258.0000      89.0000      92.0000      98.0000      79.0000       0.0000     266.0000
     36.0000       0.0000       1.0000       1.0000       0.0000      53.0000      46.0000     103.0000     121.0000     111.0000      88.0000       0.0000     304.0000      97.0000     105.0000     103.0000      83.0000       0.0000     265.0000
     37.0000       0.0000       0.0000       2.0000       1.0000      49.0000      55.0000     101.1217      95.0000      89.0000      87.0000       0.0000     215.0000     999.0000      85.0000      83.0000      75.0000       0.0000     232.0000
     38.0000       0.0000       0.0000       2.0000       1.0000      40.0000      38.0000      91.0000      93.0000      96.0000      87.0000       0.0000     335.0000     109.0000     100.0000     109.0000      92.0000       1.0000     330.0000
     39.0000       0.0000       0.0000       1.0000       0.0000      71.0000      61.0000      77.0000      84.0000      97.0000      87.0000       0.0000     207.0000      86.0000      92.0000     100.0000      68.0000       0.0000     248.0000
     40.0000       0.0000       0.0000       1.0000       0.0000      56.0000      53.0000      97.0000     108.0000     105.0000      86.0000       0.0000     251.0000      90.0000      93.0000      96.0000      76.0000       0.0000     261.0000
     41.0000       0.0000       1.0000       2.0000       1.0000      44.0000      47.0000      83.0000      90.0000      85.0000      85.0000       0.0000     259.8947     100.0000      89.0000      96.0000      86.0000       0.0000     999.0000
     42.0000       0.0000       0.0000       2.0000       1.0000      70.0000      76.0000     102.0000      95.0000     999.0000      76.8629     999.0000     188.0000     117.0000     106.0000     999.0000     999.0000     999.0000     253.0000
     43.0000       0.0000       1.0000       2.0000       1.0000      39.0000      45.0000      74.0000      77.0000      78.0000      84.0000       0.0000     269.0000      87.0000      88.0000      89.0000      71.0000       0.0000     213.0000
     44.0000       0.0000       0.0000       1.0000       0.0000      58.0000      73.0000      85.0000      87.0000      87.0000      84.0000       0.0000     260.0000      94.0000      95.0000      96.0000      79.0000       0.0000     250.0000
     45.0000       0.0000       1.0000       2.0000       1.0000      31.0000      45.0000      83.0000      85.0000      85.0000      84.0000       0.0000     213.0000      86.0000     109.0000     100.0000      81.0000       0.0000     209.0000
     46.0000       0.0000       1.0000       3.0000       1.0000      73.0000      63.0000      65.0000      80.0000      83.0000      66.5446     999.0000     196.7897      91.0000      99.0000      84.0000     999.0000     999.0000     999.0000
     47.0000       0.0000       0.0000       1.0000       0.0000      63.0000      59.0000      89.0000      96.3228     999.0000      83.0000       0.0000     205.0000     112.0000     999.0000     999.0000      86.0000       0.0000     249.0000
     48.0000       0.0000       1.0000       3.0000       1.0000      45.0000      45.0000      69.0000      81.0000      85.0000      82.0000       0.0000     250.0000      94.0000      92.0000     107.0000      89.0000       0.0000     286.0000
     49.0000       0.0000       1.0000       3.0000       1.0000      39.0000      48.0000      68.0000      70.0000      68.0000      82.0000       0.0000     191.7312      93.0000      95.0000      85.0000      86.0000       0.0000     999.0000
     50.0000       0.0000       1.0000       3.0000       1.0000      50.0000      49.0000      67.0000      88.0000      81.0000      81.0000       0.0000     242.0000      86.0000      95.0000      91.0000      81.0000       0.0000     236.0000
     51.0000       0.0000       1.0000       3.0000       1.0000      37.0000      47.0000      74.0000      90.0000      81.0000      81.0000       0.0000     258.0000      92.0000     101.0000      93.0000      74.0000       0.0000     242.0000
     52.0000       0.0000       0.0000       1.0000       0.0000      67.0000      66.0000      88.0000      93.9505      90.0000      81.0000       0.0000     283.0000      97.0000     999.0000      82.0000      72.0000       0.0000     237.0000
     53.0000       0.0000       1.0000       2.0000       1.0000      42.0000      55.0000      80.0000      86.0000      82.0000      79.0000       0.0000     230.0000      99.0000     106.0000     101.0000      93.0000       1.0000     254.0000
     54.0000       0.0000       0.0000       3.0000       1.0000      60.0000      57.0000      84.0000      85.0000      95.0000      78.0000       0.0000     229.1424      97.0000     107.0000      95.0000      82.0000       0.0000     999.0000
     55.0000       0.0000       1.0000       2.0000       1.0000      58.0000      58.0000     100.0000      94.0299      97.0000      76.0000       0.0000     259.0000     102.0000     999.0000      90.0000      78.0000       0.0000     162.0000
     56.0000       0.0000       0.0000       2.0000       1.0000      66.0000      55.0000      78.0000      88.6935      92.0000      75.0000       0.0000     226.0558      92.0000     999.0000      99.0000      83.0000       0.0000     999.0000
     57.0000     999.0000       1.0000       3.0000       1.0000      48.0000      57.0000      79.0000      80.0000     999.0000      90.7263     999.0000     262.0000      96.0000      89.0000     999.0000     999.0000     999.0000     251.0000
     58.0000       0.0000       0.0000       1.0000       0.0000      17.0000      38.0000      73.0000      59.0000      64.0000      75.1031     999.0000     196.0000      97.0000     110.0000      83.0000     999.0000     999.0000     100.0000
     59.0000       0.0000       1.0000       1.0000       0.0000      65.0000      65.0000      71.0000      70.5873      68.0000      74.0000       0.0000     100.0000      91.0000     999.0000      71.0000      80.0000       0.0000     263.0000
     60.0000       0.0000       0.0000       2.0000       1.0000      62.0000      72.0000      94.0000      92.0000     999.0000      74.2519     999.0000     134.0000     108.0000     103.0000     999.0000     999.0000     999.0000     239.0000
     61.0000       0.0000     999.0000       2.0000       1.0000      39.0000      45.0000      58.0000      64.0000      70.0000      73.0000       0.0000     239.0000      70.0000      80.0000     101.0000      67.0000       0.0000     245.0000
     62.0000       0.0000       0.0000       2.0000       1.0000      63.0000      76.0000     106.1634      79.0000     999.0000      72.0000       0.0000     204.2855     999.0000      80.0000     999.0000      59.0000       0.0000     999.0000
     63.0000       0.0000       0.0000       1.0000     999.0000      62.0000      50.0000      74.0000      78.0000      82.0000      70.0000       0.0000     105.0000      90.0000      85.0000      85.0000      74.0000       0.0000     203.0000
     64.0000       0.0000     999.0000       3.0000       1.0000      68.0000      70.0000      83.0000      79.0000      89.0000      72.5941     999.0000     190.3563     108.0000     111.0000     104.0000     999.0000     999.0000     999.0000
     65.0000       0.0000       0.0000       2.0000       1.0000      55.0000      56.7529      75.0000      69.0000      75.0000      62.0000       0.0000     240.7561     104.0000      90.0000      95.0000      74.0000       0.0000     999.0000
     66.0000       0.0000       0.0000       3.0000       1.0000      92.0000      76.0000      88.0000      81.7896     999.0000      54.0000       0.0000     293.0000     100.0000     999.0000     999.0000      69.0000       0.0000     189.0000
     67.0000       0.0000       0.0000       1.0000       0.0000      57.0000      56.0000      39.0000      47.0000      57.0000      41.0000       0.0000     180.9368      82.0000      82.0000      80.0000      60.0000       0.0000     999.0000
     68.0000       0.0000       1.0000       2.0000       1.0000      67.0000      63.0000      85.0000      99.0000     999.0000      82.2936     999.0000     216.9123      85.0000      89.0000     999.0000     999.0000     999.0000     999.0000
     69.0000       0.0000       0.0000       2.0000       1.0000      61.0000      57.0000      81.0000      85.8645      89.0000      79.0000       0.0000     282.0000     107.0000     999.0000      88.0000      74.0000       0.0000     271.0000
     70.0000       0.0000       0.0000       2.0000       1.0000      52.0000      51.0000     105.0000      93.0000      96.0000      79.0000       0.0000     237.0000     108.0000     107.0000     105.0000      91.0000       1.0000     251.0000
     71.0000       0.0000       1.0000       3.0000       1.0000      39.0157      51.0000      75.0000      72.0000      82.0000      76.0000       0.0000     205.0000      74.0000      85.0000      95.0000      62.0000       0.0000     100.0000
     72.0000       0.0000       1.0000       2.0000       1.0000      42.0000      42.0000      83.0000      85.0000      96.0000      83.3468     999.0000     229.0000     109.0000     114.0000     118.0000     999.0000     999.0000     100.0000
     73.0000       1.0000       0.0000       2.0000       1.0000      41.0000      35.0000     132.0000     123.0000     132.0000     114.0000       1.0000     347.0901     112.0000     124.0000     120.0000     101.0000       1.0000     999.0000
     74.0000       1.0000       1.0000       2.0000       1.0000      65.0000      65.0000     102.0000     123.0000     115.0000     112.0000       1.0000     235.0000      95.0000     113.0000      97.0000      99.0000       1.0000     287.0000
     75.0000       1.0000       1.0000       2.0000       1.0000      39.0000      35.0000      86.9998     110.0000     118.0000     109.0000       1.0000     352.0000     999.0000     109.0000     123.0000      89.0000       0.0000     303.0000
     76.0000       1.0000       1.0000       2.0000       1.0000      36.0000      37.0000      64.0000      92.0000      95.0000     107.0000       1.0000     339.4932      94.0000      93.0000     100.0000      85.0000       0.0000     999.0000
     77.0000       1.0000       1.0000       2.0000       1.0000      36.0000      35.0000     104.0000     112.0000     119.0000     104.0000       1.0000     348.0000      99.0000     111.0000     122.0000      92.0000       1.0000     282.0000
     78.0000       1.0000       0.0000       1.0000       0.0000      53.0000      36.0000      94.0000     108.0000     121.0000     103.0000       1.0000     368.0000      93.0000      85.0000     112.0000      92.0000       1.0000     303.0000
     79.0000       1.0000       1.0000       3.0000       1.0000      41.0000      41.0000      98.0000     107.9123     101.0000     102.0000       1.0000     188.0000      68.0000     999.0000      73.0000      74.0000       0.0000     100.0000
     80.0000       1.0000       1.0000       2.0000       1.0000      53.0000      40.0000      82.0000     104.0000     111.0000     102.0000       1.0000     292.0000      88.0000     102.0000     115.0000      95.0000       1.0000     300.0000
     81.0000       1.0000       1.0000       2.0000       1.0000      39.0000      43.0000      70.0000      91.0000     102.0000     101.0000       1.0000     317.0000      82.0000      94.0000     122.0000      98.0000       1.0000     321.0000
     82.0000       1.0000       1.0000       1.0000       0.0000      42.0000      59.0000      92.0000     100.0000      98.0000     101.0000       1.0000     342.0000     120.0000     125.0000     123.0000     108.0000       1.0000     392.0000
     83.0000       1.0000       0.0000       1.0000       0.0000      40.0000      51.0000     112.0000     116.0000     116.0000     101.0000       1.0000     349.0000     111.0000     112.0000     116.0000      97.0000       1.0000     340.0000
     84.0000       1.0000       1.0000       3.0000       1.0000      46.0000      47.0000     105.0000      99.0000     108.0000      97.0000       1.0000     291.0000     100.0000     109.0000     125.0000     107.0000       1.0000     355.0000
     85.0000       1.0000       1.0000       3.0000       1.0000      46.0000      51.0000      85.0000      87.0000      86.0000      92.6546     999.0000     188.0000      84.0000     102.0000      88.0000     999.0000     999.0000     266.0000
     86.0000       1.0000       0.0000       1.0000       0.0000      36.0000      47.0000      95.0000     107.0000     107.0000      97.0000       1.0000     360.0000     108.0000     106.0000     114.0000      92.0000       1.0000     330.0000
     87.0000       1.0000       1.0000       2.0000       1.0000      47.0000      37.0000      98.0000     102.0000     999.0000      96.0000       1.0000     348.0000      83.0000     103.0000     999.0000     101.0000       1.0000     317.0000
     88.0000       1.0000       1.0000       1.0000       0.0000      50.0000      49.0000      83.0000      90.0000      99.0000      96.0000       1.0000     288.0000      99.0000     103.0000      92.0000      76.0000       0.0000     196.0000
     89.0000       1.0000       1.0000       1.0000       0.0000      34.0000      38.0000      74.0000      80.0000      85.0000      95.0000       1.0000     287.0000      88.0000      95.0000     106.0000      92.0000       1.0000     352.0000
     90.0000       1.0000       1.0000       1.0000       0.0000      49.0000      60.9320      71.0000      90.0000      99.0000      94.0000       1.0000     251.0000      99.0000     110.0000     120.0000     101.0000       1.0000     268.0000
     91.0000       1.0000       0.0000       2.0000     999.0000      20.0000      37.0000      88.0000      89.0000      91.0000      94.0000       1.0000     251.4666      83.0000     101.0000      90.0000      84.0000       0.0000     999.0000
     92.0000       1.0000       1.0000       2.0000       1.0000      61.0000      70.0000     118.0000     109.0000     110.0000      83.1078     999.0000     290.0000     107.0000     113.0000      95.0000     999.0000     999.0000     201.0000
     93.0000       1.0000       1.0000       3.0000       1.0000      59.0000      49.0000      70.0000      83.0000      84.0000      91.0000       1.0000     322.8822      79.0000      88.0000      75.0000      63.0000       0.0000     999.0000
     94.0000       1.0000       0.0000       1.0000       0.0000      58.0000      61.0000      91.0000      94.0000     109.0000      91.0000       1.0000     330.0000     112.0000     108.0000     120.0000      94.0000       1.0000     271.0000
     95.0000       1.0000       0.0000       1.0000       0.0000      46.0000      56.0000      85.0000      88.0000     102.0000      91.0000       1.0000     304.6202     113.0000     110.0000     130.0000     115.0000       1.0000     999.0000
     96.0000       1.0000       0.0000       2.0000       1.0000      47.0000      48.0000      90.0000     102.0000     109.0000      91.0000       1.0000     311.0000     112.0000     119.0000     119.0000     101.0000       1.0000     324.0000
     97.0000       1.0000       1.0000       1.0000       0.0000      33.0000      39.0000      86.0000      90.0339      89.0000      91.0000       1.0000     224.0000     102.0000     999.0000      95.0000      90.0000       1.0000     263.0000
     98.0000       1.0000       1.0000       2.0000       1.0000      42.0000      51.0000     108.0000     104.0000     108.0000      90.0000       1.0000     289.0000      90.0000     109.0000     114.0000      78.0000       0.0000     282.0000
     99.0000       1.0000       1.0000       2.0000       1.0000      42.0000      47.0000      63.0000      74.0000      97.0000      90.0000       1.0000     305.0000      75.0000      88.0000     127.0000      81.0000       0.0000     253.0000
    100.0000       1.0000       1.0000       1.0000       0.0000      36.0000      36.0000      89.0000      87.0000      95.0000      89.0000       0.0000     326.2174      86.0000     106.0000     117.0000      99.0000       1.0000     999.0000
    101.0000       1.0000       0.0000       2.0000       1.0000      33.0000      46.0000      89.0000      88.0000      96.0000      89.0000       0.0000     224.1275     106.0000     107.0000     109.0000      86.0000       0.0000     999.0000
    102.0000       1.0000       0.0000       2.0000       1.0000      73.0000      61.0000      98.0000      90.0000     118.0000      72.0675     999.0000     212.0000      94.0000     106.0000     126.0000     999.0000     999.0000     235.0000
    103.0000       1.0000       1.0000       2.0000       1.0000      41.0000      53.0000      84.0000      91.0000     105.0000      88.0000       0.0000     278.0000      81.0000     107.0000     139.0000      92.0000       1.0000     309.0000
    104.0000       1.0000       0.0000       2.0000       1.0000      39.0000      41.0000     108.0000     110.0000     999.0000      88.0000       0.0000     240.0000     108.0000      98.0000     999.0000      90.0000       1.0000     218.0000
    105.0000       1.0000       1.0000       3.0000       1.0000      40.0867      61.0000      75.0000      75.0000      85.0000      87.0000       0.0000     307.1638      87.0000     102.0000     113.0000      79.0000       0.0000     999.0000
    106.0000       1.0000       1.0000       2.0000       1.0000      48.0000      39.0000      77.0000      98.0000     102.0000      87.0000       0.0000     256.0000      98.0000      97.0000     106.0000      97.0000       1.0000     245.0000
    107.0000       1.0000       1.0000       3.0000       1.0000      53.0000      61.0000      79.0000      96.0000     999.0000     101.1362     999.0000     263.0000      97.0000     108.0000     999.0000     999.0000     999.0000     314.0000
    108.0000       1.0000       0.0000       1.0000       0.0000      53.0000      56.0000      79.0000      81.0000      90.0000      86.0000       0.0000     218.0000      96.0000      98.0000      95.0000      81.0000       0.0000     257.0000
    109.0000       1.0000       0.0000       1.0000       0.0000      31.0000      43.0000      86.0000      82.8876      87.0000      86.0000       0.0000     217.0000     104.0000     999.0000      92.0000      86.0000       0.0000     232.0000
    110.0000       1.0000       0.0000       1.0000       0.0000      38.0000      50.0000     100.0000      89.0000      93.0000      85.0000       0.0000     246.0000      95.0000      99.0000     100.0000      84.0000       0.0000     284.0000
    111.0000       1.0000     999.0000       1.0000       0.0000      62.0000      49.0000      76.0000      85.0000     102.0000      70.9093     999.0000     244.0000      72.0000      76.0000     109.0000     999.0000     999.0000     281.0000
    112.0000       1.0000       0.0000       1.0000       0.0000      36.0000      31.0000     114.0000     100.0000     106.0000      85.0000       0.0000     272.0000     108.0000     109.0000     111.0000      94.0000       1.0000     314.0000
    113.0000       1.0000       0.0000       2.0000       1.0000      47.0000      69.0000      94.0000      89.0000      94.0000      89.1017     999.0000     266.0000     106.0000      96.0000     100.0000     999.0000     999.0000     267.0000
    114.0000       1.0000       0.0000       2.0000       1.0000      50.0000      59.0000      86.0000      86.0000      99.0000      84.0000       0.0000     198.0000     103.0000     117.0000     120.0000      92.0000       1.0000     295.0000
    115.0000       1.0000       1.0000       3.0000       1.0000      68.0000      74.0000      86.0000      92.0000     101.0000      96.1613     999.0000     350.0000      81.0000      95.0000     103.0000     999.0000     999.0000     173.0000
    116.0000       1.0000       1.0000       1.0000       0.0000      47.0000      47.0000      72.0000      73.3221      91.0000      82.0000       0.0000     248.0000     107.0000     999.0000     117.0000      89.0000       0.0000     258.0000
    117.0000       1.0000       0.0000       2.0000       1.0000      59.0000      61.0000      76.0000      76.0000      82.0000      81.0000       0.0000     220.0000      82.0000      84.0000      84.0000      89.0000       0.0000     210.0000
    118.0000       1.0000       0.0000       3.0000       1.0000      52.3314      51.0000      85.0000      97.0000     109.0000      81.0000       0.0000     221.0000     100.0000     101.0000     119.0000      85.0000       0.0000     296.0000
    119.0000       1.0000       1.0000       2.0000       1.0000      52.0000      47.0000      58.0000      66.0000     999.0000      80.0000       0.0000     156.0000      87.0000     103.0000     999.0000      83.0000       0.0000     259.0000
    120.0000       1.0000       1.0000       3.0000       1.0000      39.0000      50.0000      59.0000      63.0000      69.0000      78.0000       0.0000     274.0000      89.0000      94.0000     101.0000      85.0000       0.0000     295.0000
    121.0000       1.0000       0.0000       2.0000       1.0000      39.0000      47.0000      77.0000      83.0000      89.0000      77.0000       0.0000     227.0000      98.0000     101.0000     107.0000      99.0000       1.0000     291.0000
    122.0000       1.0000       1.0000       3.0000       1.0000      46.0000      51.0000      58.0000      73.0000     999.0000      76.0000       0.0000     235.0000      79.0000      92.0000     999.0000      88.0000       0.0000     267.0000
    123.0000       1.0000       1.0000       3.0000       1.0000      59.0000      47.0000      46.0000      63.0000      72.0000      74.0000       0.0000     210.0000      84.0000      89.0000      94.0000      82.0000       0.0000     260.0000
    124.0000       1.0000       1.0000       3.0000       1.0000      45.0000      51.0000      43.0000      61.0000      69.0000      75.9852     999.0000     225.0550      60.0000      78.0000      78.0000     999.0000     999.0000     999.0000
    125.0000       1.0000       1.0000       3.0000       1.0000      61.0000      59.0000      51.0000      68.0000      85.0000      70.5154     999.0000     218.0000      72.0000      89.0000     102.0000     999.0000     999.0000     100.0000
    126.0000       1.0000       0.0000       3.0000       1.0000      54.0000      63.0000      53.0000      48.2117     999.0000      63.0000       0.0000     150.6826      77.0000     999.0000     999.0000      69.0000       0.0000     999.0000
    127.0000       1.0000       0.0000       3.0000       1.0000      56.0000      61.0000      49.1796      56.0000     999.0000      62.0000       0.0000     100.0000     999.0000      85.0000     999.0000      67.0000       0.0000     117.0000
    128.0000       1.0000       0.0000       2.0000       1.0000      47.0000      61.0000      60.0000      53.0000      62.0000      54.0000       0.0000     100.0000      88.0000      97.0000      82.0000      55.0000       0.0000     142.0000
    129.0000       1.0000       0.0000       3.0000       1.0000      48.0000      45.0000      44.0000      50.0000      74.0000      51.0000       0.0000     100.0000      76.0000      81.0000     117.0000      82.0000       0.0000     204.0000
    130.0000       1.0000       1.0000       3.0000       1.0000      74.0000      88.0000      57.6860      43.0000      73.0000      50.0000       0.0000     208.3017     999.0000      89.0000     112.0000      55.0000       0.0000     999.0000
    131.0000       1.0000       1.0000       3.0000       1.0000      55.0000      63.0000      28.8895      20.0000      46.0000      46.2046     999.0000     145.0000     999.0000      88.0000      98.0000     999.0000     999.0000     100.0000
    132.0000       1.0000       0.0000       2.0000       1.0000      62.0000      63.0000      76.0000      83.0000     999.0000      84.0000       0.0000     283.0000     110.0000      87.0000     999.0000     101.0000       1.0000     262.0000
    133.0000       1.0000       1.0000       3.0000       1.0000      67.0000      61.0000      50.0000      59.3425      83.0000      64.0000       0.0000     233.0000      88.0000     999.0000     106.0000      80.0000       0.0000     222.0000
    134.0000       1.0000       0.0000       3.0000       1.0000      56.0000      61.0000      83.0000      85.0000     999.0000      68.1541     999.0000     258.5615      90.0000      89.0000     999.0000     999.0000     999.0000     999.0000
    135.0000       1.0000       0.0000       2.0000       1.0000      49.0000      51.0000      93.0000      97.0000     120.0000      91.0000       1.0000     229.0000     102.0000     112.0000     134.0000     102.0000       1.0000     246.0000
    136.0000       1.0000       0.0000       2.0000       1.0000      51.0000      49.0000      70.0000     101.0000     109.0000     107.4066     999.0000     369.0000     104.0000      94.0000     123.0000     999.0000     999.0000     401.0000
    137.0000       1.0000       1.0000       2.0000       1.0000      40.0568      43.0000     102.0000     119.0000     114.0000     101.0000       1.0000     241.2962      93.0000     114.0000     105.0000      84.0000       0.0000     999.0000
    138.0000       1.0000       1.0000       2.0000       1.0000      41.0000      35.0000      60.0000      87.0000      93.0000      82.0000       0.0000     219.1196      95.0000     103.0000     117.0000      92.0000       1.0000     999.0000
